rssi,snr,relay
-0.7064241941880263,-0.480738959253619,1
-0.4925365217337799,0.024260101137904545,1
0.5234299224238905,0.6796844135609458,0
-0.5460084398473415,-0.21212243776876602,1
-1.0807276209829575,-1.1576525933954487,1
-0.8133680304151495,-0.7708448024572603,1
-1.2411433753236423,-1.0931846282390838,1
-0.6529522760744647,-0.5774409069881661,1
-1.3480872115507656,-1.3188225062863599,1
-1.2411433753236423,-1.2758438628487836,1
1.2185648579001913,1.0127689002021634,0
0.8442614311052602,0.6044717875451869,0
0.737317594878137,0.6689397527015517,1
1.6463402028086842,1.4425553345779283,0
-0.38559268550665665,-0.44850497667543676,1
0.30954224996964413,0.1746853531694222,0
-1.401559129664327,-1.5552050451930308,1
-0.2786488492795335,-0.20137777690937195,1
-1.5085029658914504,-1.6089283494900015,1
1.272036776013753,1.2813854216870164,0
-1.2411433753236423,-1.1576525933954487,1
1.378980612240876,1.2813854216870164,0
0.20259841374252094,0.013515440278510418,0
1.378980612240876,1.1309601696554987,0
-0.17170501305241026,-0.49148362011301305,0
1.272036776013753,1.4747893171561104,0
1.4324525303544378,1.249151439108834,0
-0.5460084398473415,-0.44850497667543676,1
-0.7064241941880263,-0.5774409069881661,1
-0.38559268550665665,-0.384037011519072,1
1.7532840390358073,1.7326611777815695,0
-0.011289258711725456,0.11021738801305747,1
-0.866839948528711,-0.6633981938633191,1
-0.6529522760744647,-0.3303137072221014,1
-1.2411433753236423,-0.9427593762075662,1
-1.7223906383456966,-1.6089283494900015,1
-0.38559268550665665,-0.6741428547227132,1
1.378980612240876,1.431810673718534,0
-0.22517693116597187,-0.16914379433118962,1
-0.33212076739309504,-0.3732923506596778,1
0.14912649562895935,-0.007973881440277837,0
0.5769018405374522,0.6581950918421575,0
0.8977333492188218,0.6259611092639752,0
-0.4925365217337799,-0.24435642034694846,1
0.8977333492188218,1.496278638874899,0
-0.17170501305241026,-0.1369098117530073,1
1.3255086941273146,1.249151439108834,0
-1.5085029658914504,-1.0931846282390838,1
-0.6529522760744647,-0.8890360719105956,1
-1.0807276209829575,-1.3510564888645424,1
1.6998121209222459,1.23840677824944,0
-0.011289258711725456,-0.11542049003421902,1
-0.4925365217337799,-0.2228670986281602,0
-0.38559268550665665,-0.3410583680814955,0
-0.2786488492795335,-0.2765904029251308,0
-1.1876714572100806,-1.5552050451930308,1
-0.06476117682528706,-0.7171214981602897,0
-0.22517693116597187,-0.14765447261240136,1
0.20259841374252094,-0.040207864018460174,1
-1.6154468021185735,-1.6196730103493955,1
0.09565457751539774,0.16394069231002806,0
-0.2786488492795335,-0.35180302894088966,0
0.042182659401836145,-0.040207864018460174,0
-0.2786488492795335,0.3143659443415457,0
-1.0807276209829575,-1.0716953065202957,1
0.36301416808320575,0.6796844135609458,0
-0.9203118666422727,-0.9642486979263544,1
1.272036776013753,1.2813854216870164,0
1.0581491035595065,1.2276621173900457,0
-0.2786488492795335,-0.3732923506596778,0
-1.2411433753236423,-1.3188225062863599,0
1.1116210216730682,1.3673427085621692,0
-1.1341995390965192,-1.3832904714427248,1
1.272036776013753,1.2706407608276222,0
-1.2411433753236423,-1.1576525933954487,1
1.539396366581561,1.0235135610615576,1
0.6303737586510137,0.28213196176336336,0
-1.1876714572100806,-1.2113758976924192,1
-0.22517693116597187,-0.5129729418318014,0
-0.9737837847558343,-1.1576525933954487,1
-1.1876714572100806,-1.2221205585518131,1
1.1116210216730682,1.2813854216870164,0
0.9512052673323834,0.9805349176239812,0
-1.294615293437204,-1.4692477583178778,1
-1.1341995390965192,-1.0931846282390838,1
-0.9203118666422727,-0.9105253936293838,1
1.0581491035595065,0.8515989873112516,0
1.6998121209222459,1.5070232997342927,0
0.46995800431032897,0.5507484832482163,1
-0.17170501305241026,-0.3732923506596778,0
0.6838456767645754,0.7441523787173104,0
-0.8133680304151495,-0.7708448024572603,1
0.7907895129916985,0.7119183961391281,1
0.14912649562895935,0.518514500670034,1
-0.2786488492795335,-0.40552633323786025,1
1.4859244484679994,1.4855339780155046,0
-0.866839948528711,-0.867546750191807,1
1.539396366581561,1.2276621173900457,1
0.8977333492188218,0.5614931441076105,0
-1.3480872115507656,-1.2328652194112073,1
1.4324525303544378,1.7111718560627813,0
-0.06476117682528706,-0.19063311604997787,0
-1.0807276209829575,-1.200631236833025,1
-1.0807276209829575,-1.2328652194112073,1
-1.0807276209829575,-1.0824399673796894,1
0.042182659401836145,-0.007973881440277837,0
0.36301416808320575,0.4110678920760928,0
1.0581491035595065,1.0557475436397399,0
-0.11823309493884866,-0.19063311604997787,0
0.6838456767645754,0.43255721379488105,0
1.539396366581561,1.4747893171561104,0
-1.0272557028693958,-0.5881855678475602,1
-0.8133680304151495,-0.8030787850354425,1
1.6998121209222459,1.4210660128591397,0
-0.5460084398473415,-0.3410583680814955,1
-0.9203118666422727,-0.5881855678475602,1
-0.17170501305241026,-0.08318650745603669,0
-1.4550310477778887,-1.5337157234742425,1
1.6998121209222459,1.7326611777815695,0
-1.5619748840050118,-1.662651653786972,1
1.272036776013753,1.3673427085621692,0
1.3255086941273146,1.0987261870773162,0
0.2560703318560826,0.0027707794191163377,0
0.9512052673323834,1.141704830514893,0
1.6998121209222459,1.5714912648906576,0
-0.6529522760744647,-0.8782914110512013,1
1.272036776013753,1.345853386843381,0
0.41648608619676736,1.066492204499134,0
1.2185648579001913,1.259896099968228,0
0.36301416808320575,0.3036212834821516,0
0.5769018405374522,0.3251106052009398,0
-1.294615293437204,-1.1683972542548424,1
-0.8133680304151495,-0.760100141597866,1
-1.294615293437204,-1.4155244540209073,1
-1.401559129664327,-1.2436098802706013,1
-1.2411433753236423,-1.4262691148803013,1
-0.9737837847558343,-0.8245681067542309,1
0.09565457751539774,0.22840865746639277,0
-1.0272557028693958,-1.2221205585518131,1
-0.7598961123015879,-0.760100141597866,1
-1.2411433753236423,-1.3832904714427248,1
0.20259841374252094,0.05649408371608688,1
-0.599480357960903,-0.49148362011301305,1
-0.33212076739309504,-0.4162709940972543,0
0.737317594878137,0.8515989873112516,0
0.8977333492188218,0.8301096655924635,0
-0.06476117682528706,-0.3303137072221014,1
-0.38559268550665665,-0.26584574206573663,1
0.042182659401836145,-0.14765447261240136,1
-1.0272557028693958,-1.0716953065202957,1
0.30954224996964413,0.87308830903004,0
-1.294615293437204,-1.1683972542548424,1
0.20259841374252094,0.4218125529354869,0
-1.6689187202321352,-1.5552050451930308,1
-0.06476117682528706,-0.5237176026911955,1
1.3255086941273146,1.4747893171561104,0
-0.7598961123015879,-0.5559515852693779,1
-1.0272557028693958,-0.9642486979263544,1
1.004677185445945,0.9375562741864044,0
-1.5085029658914504,-1.6196730103493955,1
-0.5460084398473415,-0.5129729418318014,1
-0.6529522760744647,-0.6311642112851367,1
-1.5085029658914504,-1.4155244540209073,1
0.46995800431032897,0.22840865746639277,1
-0.17170501305241026,-0.050952524877854254,0
0.6303737586510137,0.787131022154887,0
-0.2786488492795335,-0.30882438550331315,1
-0.38559268550665665,-0.20137777690937195,1
-0.011289258711725456,0.28213196176336336,0
-0.4925365217337799,-0.3195690463627072,1
-0.011289258711725456,-0.08318650745603669,0
0.46995800431032897,0.6044717875451869,0
0.9512052673323834,1.0879815262179224,0
1.7532840390358073,1.7111718560627813,0
-0.7598961123015879,-0.39478167237846606,1
0.2560703318560826,0.21766399660699864,0
1.272036776013753,1.3136194042651985,1
-0.011289258711725456,-0.44850497667543676,1
-1.294615293437204,-1.2221205585518131,1
-1.6154468021185735,-1.6304176712087897,1
-1.1341995390965192,-1.2113758976924192,1
1.4859244484679994,1.3028747434058048,0
-0.22517693116597187,0.0027707794191163377,0
-0.4925365217337799,-0.25510108120634256,1
-0.9737837847558343,-0.9642486979263544,1
0.41648608619676736,0.19617467488821044,0
-0.7064241941880263,-0.8997807327699895,1
1.1116210216730682,1.3888320302809578,0
1.272036776013753,0.9160669524676163,0
0.41648608619676736,0.5722378049670046,0
-1.0272557028693958,-1.4692477583178778,1
0.09565457751539774,0.13170670973184573,1
-1.0807276209829575,-0.7815894633166544,1
-0.22517693116597187,-0.3303137072221014,1
-0.599480357960903,-0.867546750191807,1
-0.8133680304151495,-0.6741428547227132,1
-1.6689187202321352,-1.694885636365154,1
-1.5619748840050118,-1.512226401755454,1
-0.2786488492795335,-0.08318650745603669,0
0.36301416808320575,0.4755358572324575,0
0.9512052673323834,0.7119183961391281,0
-1.6154468021185735,-1.5659497060524248,1
-1.294615293437204,-1.286588523708178,1
0.8977333492188218,0.9697902567645869,0
0.30954224996964413,0.4218125529354869,1
0.20259841374252094,0.43255721379488105,0
0.5234299224238905,0.38957857035730453,0
1.1650929397866299,0.9697902567645869,0
0.6838456767645754,0.7226630569985223,0
1.4859244484679994,1.4425553345779283,0
-1.3480872115507656,-1.1683972542548424,1
1.1116210216730682,0.8623436481706457,0
1.272036776013753,1.0557475436397399,0
-1.401559129664327,-1.5552050451930308,1
-0.7064241941880263,-0.6526535330039248,1
0.09565457751539774,0.4110678920760928,1
1.539396366581561,1.4210660128591397,0
0.36301416808320575,0.43255721379488105,1
-1.0807276209829575,-1.0502059848015075,1
-1.1876714572100806,-1.5659497060524248,1
-1.401559129664327,-1.5552050451930308,1
1.004677185445945,1.066492204499134,0
0.14912649562895935,0.15319603145063393,1
-1.0272557028693958,-1.404779793161513,1
0.2560703318560826,0.2928766226227575,0
-1.1876714572100806,-0.7171214981602897,1
-0.599480357960903,-0.5559515852693779,1
-1.1341995390965192,-0.9105253936293838,1
-1.0807276209829575,-1.200631236833025,1
1.1650929397866299,1.1739388130930752,0
-0.06476117682528706,-0.10467582917482485,1
-0.599480357960903,-0.7815894633166544,1
1.4859244484679994,1.4747893171561104,0
-1.0807276209829575,-1.2113758976924192,1
-1.0807276209829575,-1.1469079325360543,1
0.41648608619676736,0.5829824658263987,0
-0.33212076739309504,-0.08318650745603669,1
-1.5619748840050118,-1.490737080036666,1
-1.5619748840050118,-1.4477584365990896,1
0.9512052673323834,1.1094708479367106,0
-1.1876714572100806,-0.760100141597866,1
1.0581491035595065,1.1846834739524692,0
0.7907895129916985,1.2061727956712573,0
-0.6529522760744647,-0.6526535330039248,1
-1.6689187202321352,-1.2758438628487836,1
0.20259841374252094,-0.007973881440277837,0
-0.9203118666422727,-0.5774409069881661,1
1.1650929397866299,1.1094708479367106,0
-1.0272557028693958,-0.7493554807384719,1
1.3255086941273146,1.1094708479367106,0
-1.7223906383456966,-1.7056302972245485,1
0.6838456767645754,0.7011737352797339,0
0.6838456767645754,0.8408543264518575,0
-0.599480357960903,-0.36254768980028373,0
-0.7598961123015879,-0.49148362011301305,1
-0.17170501305241026,-0.36254768980028373,0
-1.294615293437204,-1.3403118280051485,1
-1.6154468021185735,-1.7056302972245485,1
0.09565457751539774,0.16394069231002806,1
-0.43906460362021826,-0.6311642112851367,1
1.272036776013753,1.3780873694215634,0
-0.866839948528711,-0.9857380196451425,1
-0.9203118666422727,-0.9535040370669601,1
1.539396366581561,1.7326611777815695,0
1.1650929397866299,0.9590455959051928,0
-0.22517693116597187,-0.4162709940972543,1
-1.1876714572100806,-1.3295671671457543,1
0.042182659401836145,-0.19063311604997787,0
1.4324525303544378,1.7326611777815695,0
-0.7064241941880263,-0.49148362011301305,1
0.30954224996964413,0.3036212834821516,0
-0.9203118666422727,-0.5344622635505896,1
0.30954224996964413,0.20691933574760452,0
0.6303737586510137,0.6689397527015517,0
1.1650929397866299,1.141704830514893,0
0.41648608619676736,0.6474504309827633,0
0.20259841374252094,0.2606426400445751,0
0.09565457751539774,0.3788339094979104,0
-0.43906460362021826,-0.08318650745603669,1
-0.11823309493884866,-0.25510108120634256,0
-0.7598961123015879,-0.7386108198790778,1
1.3255086941273146,1.2813854216870164,0
0.41648608619676736,0.3573445877791222,0
-0.11823309493884866,-0.3410583680814955,0
1.7532840390358073,1.7326611777815695,0
-1.401559129664327,-1.3510564888645424,1
0.20259841374252094,0.19617467488821044,0
-1.3480872115507656,-1.3403118280051485,1
0.14912649562895935,0.3788339094979104,0
1.7532840390358073,1.431810673718534,0
0.5769018405374522,0.3680892486385163,0
1.2185648579001913,1.0450028827803457,0
-1.0807276209829575,-1.103929289098478,1
0.737317594878137,0.43255721379488105,0
-1.5619748840050118,-1.3832904714427248,1
-0.7598961123015879,-1.200631236833025,1
-0.8133680304151495,-0.7171214981602897,1
0.41648608619676736,0.8623436481706457,1
-0.11823309493884866,0.3036212834821516,0
-0.2786488492795335,-0.43776031581604247,1
0.5769018405374522,1.0235135610615576,0
-0.2786488492795335,-0.5881855678475602,1
-1.0272557028693958,-1.017972002223325,1
-0.11823309493884866,-0.08318650745603669,1
-1.401559129664327,-1.2328652194112073,1
-0.2786488492795335,-0.0724418465966425,0
-1.1341995390965192,-1.0502059848015075,1
-0.011289258711725456,-0.018718542299671917,1
-1.3480872115507656,-1.3188225062863599,1
1.539396366581561,1.3995766911403515,0
0.8442614311052602,0.787131022154887,0
1.6998121209222459,1.7326611777815695,0
1.6463402028086842,1.7111718560627813,0
0.5769018405374522,0.38957857035730453,1
-0.9737837847558343,-0.6633981938633191,1
1.2185648579001913,1.345853386843381,0
1.0581491035595065,1.0342582219209517,0
-0.7598961123015879,-0.40552633323786025,1
0.7907895129916985,0.6474504309827633,0
-0.43906460362021826,-0.3303137072221014,0
-0.7064241941880263,-0.6848875155821073,1
-0.33212076739309504,-0.49148362011301305,0
-1.3480872115507656,-1.404779793161513,1
-0.33212076739309504,-0.3410583680814955,0
-1.5619748840050118,-1.5444603843336366,1
-1.4550310477778887,-1.200631236833025,1
-0.9737837847558343,-0.6633981938633191,0
-1.5085029658914504,-1.3725458105833306,1
1.2185648579001913,1.2276621173900457,0
1.3255086941273146,1.3136194042651985,0
-0.33212076739309504,-0.1261651508936131,1
0.2560703318560826,0.5292591615294281,0
-1.3480872115507656,-1.2758438628487836,1
0.8442614311052602,0.9483009350457987,0
0.737317594878137,0.9590455959051928,0
-0.9737837847558343,-1.017972002223325,1
-1.5085029658914504,-1.7056302972245485,1
-1.0272557028693958,-0.9964826805045368,1
0.9512052673323834,0.8838329698894338,0
0.46995800431032897,0.6044717875451869,0
1.378980612240876,1.496278638874899,0
-1.401559129664327,-1.7056302972245485,1
-0.599480357960903,-0.6741428547227132,1
-0.11823309493884866,-0.5881855678475602,1
-0.17170501305241026,-0.11542049003421902,1
-1.5619748840050118,-1.3188225062863599,1
1.2185648579001913,1.0450028827803457,0
1.6998121209222459,1.3673427085621692,0
-0.17170501305241026,-0.5237176026911955,1
0.09565457751539774,-0.0724418465966425,1
-1.7223906383456966,-1.5552050451930308,1
1.5928682846951225,1.7326611777815695,0
-1.1341995390965192,-1.2436098802706013,1
0.30954224996964413,0.13170670973184573,0
0.46995800431032897,0.28213196176336336,0
-0.22517693116597187,0.07798340543487514,1
-0.2786488492795335,-0.23361175948755428,1
-0.599480357960903,-0.8245681067542309,1
-1.7223906383456966,-1.7056302972245485,1
-0.38559268550665665,-0.1261651508936131,0
-1.5619748840050118,-1.3403118280051485,1
0.7907895129916985,0.9268116133270106,0
0.41648608619676736,0.43255721379488105,1
-0.2786488492795335,-0.23361175948755428,1
-1.4550310477778887,-1.673396314646366,1
0.6303737586510137,0.8945776307488281,0
-0.33212076739309504,-0.1798884551905837,1
0.2560703318560826,0.19617467488821044,0
0.5234299224238905,0.8838329698894338,0
1.004677185445945,0.8086203438736751,0
0.5769018405374522,0.797875683014281,0
1.004677185445945,0.8515989873112516,1
-0.9203118666422727,-0.9427593762075662,1
-0.4925365217337799,-0.36254768980028373,1
-1.7223906383456966,-1.7056302972245485,1
-0.33212076739309504,-0.3732923506596778,1
1.4859244484679994,1.6252145691876283,0
0.46995800431032897,0.5400038223888223,0
0.46995800431032897,0.1746853531694222,0
-0.7064241941880263,-0.5344622635505896,1
1.4859244484679994,1.324364065124593,0
-0.9203118666422727,-0.8030787850354425,1
-0.2786488492795335,-0.14765447261240136,0
0.737317594878137,0.6259611092639752,0
0.36301416808320575,0.6904290744203398,0
-0.33212076739309504,-0.36254768980028373,1
-0.7598961123015879,-0.5022282809724073,1
-1.4550310477778887,-1.7056302972245485,1
-0.22517693116597187,-0.050952524877854254,1
-0.2786488492795335,-0.1369098117530073,1
-0.11823309493884866,-0.16914379433118962,0
0.6303737586510137,0.7548970395767045,0
-1.0272557028693958,-1.2113758976924192,1
-0.599480357960903,-0.6204195504257426,1
-0.38559268550665665,-0.43776031581604247,1
1.1650929397866299,1.4747893171561104,0
0.09565457751539774,0.21766399660699864,0
-0.4925365217337799,-0.9320147153481719,1
-1.0272557028693958,-0.8138234458948366,1
0.30954224996964413,0.3680892486385163,0
-0.9203118666422727,-0.6741428547227132,1
1.4324525303544378,1.2276621173900457,0
-1.0272557028693958,-0.3410583680814955,1
-1.1876714572100806,-1.1683972542548424,1
0.6303737586510137,0.43255721379488105,0
-1.5619748840050118,-1.7056302972245485,1
0.36301416808320575,0.7656417004360987,0
-0.9737837847558343,-1.1469079325360543,1
1.4859244484679994,1.2813854216870164,0
-1.401559129664327,-1.4262691148803013,1
-0.4925365217337799,-0.21212243776876602,1
0.8977333492188218,1.1524494913742869,0
-1.1341995390965192,-0.9642486979263544,1
0.20259841374252094,0.20691933574760452,0
-0.8133680304151495,-0.867546750191807,1
0.14912649562895935,0.6152164484045811,1
-0.2786488492795335,-0.5022282809724073,1
-0.11823309493884866,-0.007973881440277837,0
0.7907895129916985,1.5500019431718695,0
0.737317594878137,0.8301096655924635,0
-0.599480357960903,-0.7171214981602897,1
-0.33212076739309504,-0.4162709940972543,1
0.14912649562895935,0.09947272715366334,0
0.41648608619676736,0.3251106052009398,0
-1.0807276209829575,-1.017972002223325,1
1.2185648579001913,1.0450028827803457,0
1.4859244484679994,1.635959230047022,0
-0.2786488492795335,-0.19063311604997787,0
-0.4925365217337799,-0.24435642034694846,1
1.0581491035595065,0.991279578483375,0
-1.401559129664327,-1.4477584365990896,1
0.042182659401836145,0.06723874457548101,1
1.539396366581561,1.7326611777815695,0
-1.6689187202321352,-1.5981836886306071,1
-1.6154468021185735,-1.576694366911819,1
1.6463402028086842,1.2169174565306518,0
1.3255086941273146,1.3995766911403515,0
-0.33212076739309504,0.21766399660699864,0
-0.38559268550665665,-0.6311642112851367,0
0.9512052673323834,1.1524494913742869,0
1.2185648579001913,1.5822359257500516,0
1.1116210216730682,0.8086203438736751,0
1.0581491035595065,0.8515989873112516,0
0.042182659401836145,-0.49148362011301305,0
-1.401559129664327,-1.6841409755057601,1
-0.8133680304151495,-1.2328652194112073,1
-1.0272557028693958,-0.9642486979263544,1
-0.11823309493884866,0.1209620488724516,1
1.4859244484679994,1.6681932126252046,0
0.30954224996964413,0.3573445877791222,0
-1.401559129664327,-1.5014817408960603,1
-0.7598961123015879,-0.6419088721445307,1
-0.599480357960903,-0.35180302894088966,1
-0.7598961123015879,-1.1898865759736306,0
1.4324525303544378,1.5392572823124753,0
-1.6689187202321352,-1.6196730103493955,1
0.14912649562895935,0.4218125529354869,0
-0.8133680304151495,-0.867546750191807,1
-1.4550310477778887,-1.7056302972245485,1
-1.401559129664327,-1.103929289098478,1
0.7907895129916985,0.7656417004360987,0
0.737317594878137,0.7548970395767045,0
-0.8133680304151495,-1.1791419151142368,1
-0.9203118666422727,-0.6204195504257426,1
1.4859244484679994,1.4425553345779283,0
-0.9737837847558343,-1.103929289098478,1
1.4324525303544378,1.3888320302809578,0
1.7532840390358073,1.7326611777815695,0
-1.294615293437204,-1.587439027771213,1
-0.22517693116597187,-0.007973881440277837,1
0.737317594878137,0.518514500670034,0
-1.7223906383456966,-1.7056302972245485,1
1.2185648579001913,1.324364065124593,0
0.41648608619676736,0.19617467488821044,0
0.5234299224238905,0.87308830903004,0
-0.5460084398473415,-0.30882438550331315,1
-1.1341995390965192,-1.3725458105833306,1
-1.5619748840050118,-1.7056302972245485,1
-1.5619748840050118,-1.4370137757396955,1
-0.7598961123015879,-0.8353127676136249,1
0.09565457751539774,-0.06169718573724843,0
1.6998121209222459,1.5929805866094457,0
-0.6529522760744647,-0.40552633323786025,0
1.1650929397866299,1.1094708479367106,0
-0.4925365217337799,-0.11542049003421902,1
-0.4925365217337799,-0.566696246128772,1
-1.6689187202321352,-1.662651653786972,1
-0.4925365217337799,-0.5559515852693779,1
1.3255086941273146,1.2706407608276222,0
0.6303737586510137,0.7548970395767045,0
1.378980612240876,1.410321351999746,0
-1.3480872115507656,-1.2973331845675717,1
1.004677185445945,0.8945776307488281,0
-0.011289258711725456,-0.21212243776876602,1
-1.6689187202321352,-1.1683972542548424,1
0.09565457751539774,0.49702517895124576,1
1.2185648579001913,1.3995766911403515,0
1.5928682846951225,1.5285126214530809,0
-0.866839948528711,-0.5452069244099836,1
0.5769018405374522,0.6904290744203398,0
0.09565457751539774,0.024260101137904545,0
1.272036776013753,0.9053222916082222,0
0.8977333492188218,0.8408543264518575,0
-0.7064241941880263,-0.8138234458948366,1
0.6303737586510137,0.27138730090396923,0
-0.33212076739309504,-0.6311642112851367,1
0.737317594878137,0.5077698398106398,0
-1.0807276209829575,-1.2113758976924192,1
-1.3480872115507656,-1.286588523708178,1
-1.0272557028693958,-1.0609506456609012,1
-0.4925365217337799,-0.6633981938633191,1
0.46995800431032897,0.4110678920760928,0
0.5769018405374522,0.5614931441076105,0
0.46995800431032897,0.4433018746542751,0
-0.33212076739309504,-0.1798884551905837,1
0.042182659401836145,-0.14765447261240136,1
-0.8133680304151495,-0.5559515852693779,1
-1.3480872115507656,-1.103929289098478,1
-0.4925365217337799,-0.23361175948755428,1
0.8442614311052602,0.9160669524676163,0
1.7532840390358073,1.4425553345779283,0
-1.401559129664327,-1.1683972542548424,1
-1.6154468021185735,-1.7056302972245485,1
1.2185648579001913,1.5500019431718695,0
1.4859244484679994,1.4210660128591397,0
-0.33212076739309504,-0.21212243776876602,0
-0.9203118666422727,-0.9320147153481719,1
0.46995800431032897,0.5507484832482163,1
1.2185648579001913,1.345853386843381,0
-0.4925365217337799,-0.480738959253619,1
0.2560703318560826,0.14245137059123986,0
-0.011289258711725456,-0.0724418465966425,1
0.30954224996964413,0.48628051809185163,0
-0.22517693116597187,0.013515440278510418,1
-1.6154468021185735,-1.7056302972245485,1
0.5234299224238905,0.6044717875451869,0
-1.0807276209829575,-0.9427593762075662,0
-0.6529522760744647,-0.3195690463627072,1
0.7907895129916985,0.4755358572324575,1
-0.38559268550665665,-0.35180302894088966,1
-0.5460084398473415,-0.8138234458948366,1
-0.5460084398473415,-0.8245681067542309,1
0.2560703318560826,0.05649408371608688,0
0.7907895129916985,0.45404653551366925,1
-0.866839948528711,-1.2113758976924192,1
-1.5619748840050118,-1.1791419151142368,1
-0.5460084398473415,-0.3410583680814955,1
-0.7598961123015879,-0.5022282809724073,1
0.30954224996964413,0.3143659443415457,0
1.6463402028086842,1.3780873694215634,0
-0.9737837847558343,-1.039461323942113,1
0.7907895129916985,0.797875683014281,0
-1.401559129664327,-1.5552050451930308,1
-1.401559129664327,-1.404779793161513,1
0.41648608619676736,0.7763863612954929,0
1.1650929397866299,0.7334077178579164,0
-1.0807276209829575,-1.0931846282390838,1
-0.9737837847558343,-1.0502059848015075,1
0.6303737586510137,0.3036212834821516,0
1.272036776013753,1.2276621173900457,0
0.042182659401836145,-0.040207864018460174,1
-1.2411433753236423,-0.9964826805045368,1
-0.6529522760744647,-0.8568020893324131,1
-1.294615293437204,-1.3725458105833306,1
-0.33212076739309504,-0.4699942983942249,0
1.378980612240876,1.259896099968228,0
-1.6689187202321352,-1.5552050451930308,1
1.004677185445945,1.163194152233681,0
0.46995800431032897,0.05649408371608688,1
1.378980612240876,1.0450028827803457,0
-0.6529522760744647,-0.7063768373008954,1
1.004677185445945,0.8623436481706457,0
1.378980612240876,1.3028747434058048,0
-1.3480872115507656,-1.3725458105833306,1
-0.011289258711725456,0.4433018746542751,0
0.14912649562895935,0.08872806629426927,0
1.539396366581561,1.6252145691876283,0
-1.5085029658914504,-1.1469079325360543,1
-0.9737837847558343,-0.6633981938633191,1
-1.401559129664327,-1.7056302972245485,1
0.30954224996964413,0.5829824658263987,0
0.5234299224238905,0.5292591615294281,0
