rssi,snr,relay
-0.7026800191775623,-0.7016266658979659,1
-0.8094435236449165,-0.5944482019168763,1
0.9521543000664281,1.0239466041975762,0
-1.6635515593837502,-1.6126436097372272,1
0.6852455388980426,0.7024112122543074,0
1.5393535746368763,1.3026106105484088,0
0.5784820344306884,0.8738967546240506,0
1.4859718224031992,1.4097890745294985,0
1.6994988313379076,1.7313244664727672,0
0.6852455388980426,0.8846146010221597,0
-0.38238950577549957,-0.6266017411112033,0
-0.4891530102428538,-0.5087054307320047,1
0.6852455388980426,0.4451828986996924,0
1.5927353268705535,1.6027103096954598,0
-0.595916514710208,-0.6909088194998569,1
0.1514280165612715,-0.004966650020883767,0
-1.3432610459816876,-1.0981869826279973,1
-1.2898792937480104,-1.1303405218223241,1
0.5784820344306884,0.7131290586524164,1
0.31157327326230283,0.17723673874696852,0
-0.27562600130814535,-0.11214511400197333,1
-1.2898792937480104,-1.5804900705429004,1
0.6318637866643655,0.541643516282673,0
-0.8094435236449165,-0.7766515906847287,1
-0.06209899237343693,-0.026402342817101698,1
-0.6492982669438851,-0.36937342755658825,0
0.2048097687949486,0.1022118139602058,0
1.5927353268705535,1.4097890745294985,0
0.8987725478327511,0.8738967546240506,0
0.5784820344306884,1.1632786073729926,0
1.6461170791042306,1.6670173880841137,0
1.2724448134684907,1.6777352344822223,0
1.6461170791042306,1.4205069209276076,0
-0.9162070281122707,-0.8088051298790554,1
-0.4891530102428538,-0.6587552803055302,1
0.2048097687949486,-0.17645219239062704,0
-1.076352284813302,-1.0017263650450168,1
-1.1831157892806563,-0.7552158978885106,1
1.1656813090011366,0.831025369031615,0
1.0589178045337824,0.9917930650032493,0
0.8453907955990739,0.7667182906429612,0
0.8453907955990739,0.8738967546240506,0
1.2190630612348137,1.2061499929654285,0
0.2581915210286257,0.4559007450978013,0
0.09804626432759439,0.0379047355715521,0
-1.1831157892806563,-1.2589546785996315,1
-0.5425347624765309,-0.5408589699263315,1
-1.556788054916396,-1.698386380922099,1
-0.7026800191775623,-0.9052657474620359,1
-0.4891530102428538,-0.3479377347603704,1
-1.6635515593837502,-1.666232841727772,1
-0.06209899237343693,-0.4122448131490241,0
1.6994988313379076,1.7313244664727672,0
-1.129734037046979,-1.248236832201523,1
-1.129734037046979,-1.1303405218223241,1
0.04466451209391728,0.2736973563299491,1
-0.4357712580091767,-0.6373195875093122,1
-0.9695887803459478,-0.7980872834809465,1
1.6994988313379076,1.7313244664727672,0
1.325826565702168,1.281174917752191,0
0.5251002821970112,0.305850895524276,0
1.432590070169522,1.6027103096954598,0
0.6318637866643655,0.798871829837288,0
0.31157327326230283,0.6273862874675447,1
-0.008717240139759828,0.17723673874696852,1
0.8987725478327511,0.9167681402164867,0
-0.5425347624765309,-0.3479377347603704,0
0.7920090433653968,0.9167681402164867,0
1.0589178045337824,0.8738967546240506,0
0.6852455388980426,0.4559007450978013,0
1.0589178045337824,1.3561998425389536,0
-1.1831157892806563,-1.183929753812869,1
-0.8094435236449165,-1.1196226754242151,1
-0.595916514710208,-0.4658340451395689,1
0.47171852996333413,0.2736973563299491,0
1.6461170791042306,1.527685384908697,0
-0.11548074460711405,-0.1550164995944091,1
-1.6635515593837502,-1.698386380922099,1
0.6318637866643655,0.305850895524276,0
1.432590070169522,1.7206066200746584,0
0.2048097687949486,-0.2300414243811718,1
-0.4891530102428538,-0.7230623586941839,1
-1.6635515593837502,-1.2160832930071959,1
-0.8628252758785936,-1.0124442114431256,1
1.0055360523001053,1.2597392249559731,0
1.379208317935845,1.3347641497427358,0
-1.2898792937480104,-1.2268011394053047,1
-0.8094435236449165,-0.6587552803055302,1
-0.7560617714112393,-0.7337802050922928,1
-1.4500245504490417,-1.5269008385523555,1
-1.3966427982153646,-1.634079302533445,1
-0.9695887803459478,-1.248236832201523,1
-0.6492982669438851,-0.5730125091206585,1
0.7386272911317197,0.6166684410694357,0
-0.7560617714112393,-1.0017263650450168,1
-1.076352284813302,-1.1303405218223241,0
1.432590070169522,0.7774361370410702,0
-0.5425347624765309,-0.7016266658979659,1
1.325826565702168,1.549121077704915,0
-1.6101698071500732,-1.634079302533445,1
-0.8094435236449165,-0.7980872834809465,1
-1.0229705325796248,-1.0767512898317795,1
-0.9695887803459478,-0.5515768163244406,1
-0.27562600130814535,0.0379047355715521,1
0.6318637866643655,0.7560004442448521,0
-0.7026800191775623,-0.7873694370828376,1
0.09804626432759439,0.1022118139602058,1
-0.595916514710208,-0.6587552803055302,0
1.2724448134684907,1.3669176889370627,0
-0.8094435236449165,-0.3908091203528062,1
-0.38238950577549957,-0.5194232771301137,1
0.41833677772965705,0.46661859149591034,1
0.04466451209391728,0.2736973563299491,0
0.04466451209391728,0.09149396756209688,0
-0.008717240139759828,-0.17645219239062704,0
1.2190630612348137,0.8631789082259417,0
0.41833677772965705,1.0668179897900119,0
-1.1831157892806563,-1.698386380922099,1
-1.2364975415143333,-1.4090045281731571,1
0.5784820344306884,0.8631789082259417,1
1.0055360523001053,1.1096893753824477,0
-1.076352284813302,-1.0981869826279973,1
-0.11548074460711405,0.14508319955264165,1
-1.556788054916396,-1.4947472993580289,1
-0.008717240139759828,0.1022118139602058,0
-1.6101698071500732,-1.5590543777466825,1
-0.11548074460711405,0.08077612116398791,0
-1.1831157892806563,-1.3232617569882854,1
-1.7169333116174272,-1.3982866817750481,1
0.31157327326230283,0.19867243154318645,0
0.8987725478327511,0.5094899770883461,1
-1.076352284813302,-0.9695728258506898,1
1.1656813090011366,0.9489216794108134,0
-0.9162070281122707,-0.7659337442866198,1
1.6994988313379076,1.6455816952878954,0
-0.22224424907446827,-0.015684496418992687,0
0.47171852996333413,0.19867243154318645,0
1.5927353268705535,1.4955318457143703,0
0.8453907955990739,0.7774361370410702,0
-1.4500245504490417,-1.5054651457561377,1
-1.129734037046979,-1.4090045281731571,1
-1.076352284813302,-0.4872697379357867,1
1.6461170791042306,1.4312247673257164,0
1.432590070169522,1.4526604601219344,0
-1.6635515593837502,-1.698386380922099,1
1.379208317935845,1.4955318457143703,0
1.0589178045337824,0.831025369031615,0
1.6461170791042306,1.3454819961408448,0
1.4859718224031992,1.549121077704915,0
-0.595916514710208,-0.6051660483149854,1
-0.5425347624765309,-0.20860573158495388,0
0.09804626432759439,-0.004966650020883767,1
-1.6101698071500732,-1.6126436097372272,1
-1.4500245504490417,-1.194647600210978,1
0.5251002821970112,0.39159366670914764,0
-0.11548074460711405,-0.1550164995944091,0
-1.2364975415143333,-1.2160832930071959,1
-1.3966427982153646,-1.5376186849504647,1
0.8987725478327511,0.8524610618278328,1
0.3649550254959799,0.7667182906429612,0
0.7920090433653968,1.1632786073729926,0
-0.06209899237343693,-0.26219496357549865,0
-0.3290077535418225,0.08077612116398791,1
1.2190630612348137,0.9917930650032493,0
-0.16886249684079116,-0.047838035613319535,0
0.31157327326230283,0.1022118139602058,1
1.5393535746368763,1.3883533817332805,0
-1.6101698071500732,-1.698386380922099,1
0.09804626432759439,0.12364750675642373,1
-0.22224424907446827,-0.2300414243811718,1
0.09804626432759439,0.048622581969661016,0
-1.2898792937480104,-1.3768509889788303,1
-1.129734037046979,-1.0124442114431256,1
-1.3432610459816876,-0.8195229762771645,1
-1.7169333116174272,-1.3018260641920676,1
-0.8094435236449165,-0.7230623586941839,1
-1.4500245504490417,-1.68766853452399,1
1.432590070169522,1.4955318457143703,0
0.2581915210286257,0.6595398266618716,0
0.2048097687949486,0.7345647514486343,0
0.6852455388980426,0.798871829837288,0
0.09804626432759439,0.5845149018751088,0
1.6461170791042306,1.4097890745294985,0
1.6461170791042306,1.7206066200746584,0
-0.7560617714112393,-0.7230623586941839,1
0.41833677772965705,0.8846146010221597,0
0.7386272911317197,0.8631789082259417,0
0.2048097687949486,-0.06927372840953747,0
-1.556788054916396,-1.5697722241447916,1
0.1514280165612715,-0.004966650020883767,1
-0.38238950577549957,-0.3479377347603704,1
0.6318637866643655,0.6916933658561984,0
0.04466451209391728,0.18795458514507749,1
-0.7560617714112393,-0.8302408226752734,1
-0.5425347624765309,-0.6373195875093122,1
-1.2898792937480104,-0.8838300546658181,1
1.1122995567674594,0.9382038330127045,0
0.6852455388980426,0.6059505946713267,0
-1.3432610459816876,-1.5054651457561377,1
-0.38238950577549957,-0.13358080679819126,1
0.2581915210286257,0.19867243154318645,0
-0.4891530102428538,-0.49798758433389584,1
-0.9162070281122707,-1.194647600210978,1
-0.8628252758785936,-0.9588549794525808,1
0.2581915210286257,0.552361362680782,0
0.1514280165612715,0.33800443471860286,0
0.7386272911317197,0.6916933658561984,0
-0.8628252758785936,-1.3554152961826125,1
0.04466451209391728,0.13436535315453269,0
-1.3432610459816876,-1.1196226754242151,1
-0.27562600130814535,-0.05855588201142855,1
-0.16886249684079116,-0.19788788518684497,0
-1.7169333116174272,-1.5804900705429004,1
-1.3966427982153646,-1.2696725249977407,1
-0.38238950577549957,-0.5837303555187674,1
0.9521543000664281,0.8846146010221597,0
0.8453907955990739,0.4344650523015835,0
-0.7026800191775623,-0.7444980514904017,1
-1.6101698071500732,-1.4733116065618108,1
0.6852455388980426,0.5952327482732178,0
1.2724448134684907,0.9060502938183775,0
-1.129734037046979,-0.948137133054472,1
0.5251002821970112,0.6488219802637626,0
0.41833677772965705,0.3272865883204939,0
0.6852455388980426,0.9274859866145954,0
1.4859718224031992,1.4740961529181522,0
0.41833677772965705,0.6702576730599805,0
-1.129734037046979,-1.3768509889788303,1
-0.4357712580091767,-0.3157841955660434,1
-1.503406302682719,-1.5054651457561377,1
-0.5425347624765309,-0.4872697379357867,1
-0.27562600130814535,0.02718688917344313,1
1.1656813090011366,1.1204072217805567,0
-0.7026800191775623,-0.9695728258506898,1
1.1656813090011366,0.6916933658561984,0
-0.38238950577549957,-0.33721988836226136,1
0.41833677772965705,0.6273862874675447,0
1.2724448134684907,1.3454819961408448,0
1.2724448134684907,0.9917930650032493,0
-1.6101698071500732,-1.5804900705429004,1
-0.06209899237343693,0.07005827476587895,0
-0.22224424907446827,-0.19788788518684497,1
-1.3432610459816876,-1.2803903713958498,1
-1.2898792937480104,-1.516182992154247,0
0.47171852996333413,0.2844152027280581,0
-0.595916514710208,-0.5087054307320047,1
-0.5425347624765309,-0.5944482019168763,1
0.47171852996333413,0.552361362680782,0
1.325826565702168,1.3669176889370627,0
-0.008717240139759828,-0.10142726760386432,1
-1.1831157892806563,-1.2375189858034137,1
1.2724448134684907,1.7313244664727672,0
-0.22224424907446827,0.22010812433940433,0
-1.3966427982153646,-1.4733116065618108,0
-0.16886249684079116,-0.3800912739546973,1
-0.06209899237343693,-0.07999157480764649,1
-0.22224424907446827,-0.9695728258506898,1
0.7386272911317197,0.5094899770883461,0
-1.129734037046979,-1.151776214618542,1
0.3649550254959799,0.4023115131072566,0
1.0055360523001053,0.831025369031615,0
-0.4357712580091767,-0.43368050594524193,1
0.31157327326230283,0.09149396756209688,0
-0.595916514710208,-0.3157841955660434,1
0.8453907955990739,0.49877213069023724,0
-1.076352284813302,-1.1196226754242151,1
0.09804626432759439,0.12364750675642373,1
0.8453907955990739,0.9382038330127045,0
0.7920090433653968,0.6702576730599805,0
-0.4891530102428538,-1.0124442114431256,1
1.325826565702168,1.249021378557864,0
1.4859718224031992,1.313328456946518,0
1.4859718224031992,1.3561998425389536,0
0.5784820344306884,0.38087582031103867,0
-0.4357712580091767,-0.3050663491679345,1
-0.4357712580091767,-0.32650204196415245,0
0.31157327326230283,0.1022118139602058,0
-0.4891530102428538,-0.4658340451395689,1
-0.8628252758785936,-1.0660334434336702,1
-0.4891530102428538,-0.7659337442866198,1
-0.7026800191775623,-0.6373195875093122,0
1.0589178045337824,1.1847143001692106,0
-0.6492982669438851,-0.5194232771301137,1
0.7386272911317197,0.8738967546240506,1
-1.129734037046979,-1.1196226754242151,1
1.5393535746368763,1.7313244664727672,0
0.41833677772965705,0.34872228111671183,0
0.41833677772965705,0.39159366670914764,0
-1.2898792937480104,-1.1732119074147598,0
1.432590070169522,1.4419426137238254,0
0.8453907955990739,0.7560004442448521,0
-1.2364975415143333,-0.948137133054472,1
0.9521543000664281,0.8846146010221597,0
1.4859718224031992,1.0882536825862297,0
1.5393535746368763,1.3776355353351715,0
-1.1831157892806563,-1.5697722241447916,1
-0.3290077535418225,-0.8088051298790554,1
-0.16886249684079116,-0.5194232771301137,1
0.47171852996333413,0.2844152027280581,0
-0.7026800191775623,-0.6266017411112033,1
-0.7560617714112393,-1.1196226754242151,1
0.09804626432759439,0.20939027794129536,0
0.6852455388980426,0.831025369031615,1
-1.3432610459816876,-1.4090045281731571,1
-1.4500245504490417,-1.419722374571266,0
-0.4357712580091767,-0.5194232771301137,1
-0.5425347624765309,-0.6909088194998569,1
0.1514280165612715,0.34872228111671183,0
-0.11548074460711405,0.05934042836776998,1
1.0055360523001053,1.0668179897900119,0
0.6318637866643655,0.7131290586524164,0
0.31157327326230283,0.16651889234885955,0
1.5393535746368763,1.549121077704915,0
1.432590070169522,1.1632786073729926,0
1.6994988313379076,1.5062496921124793,0
1.6994988313379076,1.3990712281313897,0
-0.06209899237343693,0.34872228111671183,0
-1.1831157892806563,-1.6019257633391186,1
0.7386272911317197,0.8524610618278328,0
-1.2898792937480104,-0.8838300546658181,1
-0.595916514710208,-0.6694731267036391,1
1.6461170791042306,1.5062496921124793,0
-0.7026800191775623,-1.0874691362298885,1
1.325826565702168,1.0239466041975762,1
1.6994988313379076,1.2597392249559731,0
0.47171852996333413,0.39159366670914764,0
1.1656813090011366,1.3026106105484088,0
0.1514280165612715,0.1022118139602058,0
0.2581915210286257,0.20939027794129536,0
0.6852455388980426,0.6488219802637626,0
1.325826565702168,1.2383035321597553,0
1.5393535746368763,1.2704570713540821,0
0.1514280165612715,0.05934042836776998,0
0.47171852996333413,0.7560004442448521,0
1.5393535746368763,1.2704570713540821,0
0.3649550254959799,-0.06927372840953747,0
-1.2898792937480104,-1.2053654466090868,1
1.2724448134684907,1.4205069209276076,0
-0.9162070281122707,-0.948137133054472,1
1.6994988313379076,1.3669176889370627,0
0.8453907955990739,0.9167681402164867,0
-0.4891530102428538,-0.7873694370828376,1
1.1122995567674594,1.3347641497427358,0
-0.6492982669438851,-0.7230623586941839,1
-0.22224424907446827,-0.004966650020883767,1
-1.3966427982153646,-1.5269008385523555,1
0.1514280165612715,0.29513304912616706,0
0.9521543000664281,1.098971528984339,0
0.7386272911317197,0.6809755194580895,0
1.0589178045337824,1.1632786073729926,0
-1.0229705325796248,-1.1624940610166512,1
-1.4500245504490417,-1.2803903713958498,1
-0.6492982669438851,-0.33721988836226136,1
1.2190630612348137,1.3669176889370627,0
1.379208317935845,1.4097890745294985,0
-1.3966427982153646,-0.9910085186469076,1
-0.5425347624765309,-0.422962659547133,1
0.8987725478327511,1.0882536825862297,0
-0.27562600130814535,-0.43368050594524193,1
0.6852455388980426,0.7238469050505254,0
-0.8628252758785936,-0.8088051298790554,1
0.31157327326230283,0.24154381713562226,0
-0.7560617714112393,-0.6051660483149854,1
1.432590070169522,1.2597392249559731,0
-0.11548074460711405,-0.18717003878873606,0
0.7920090433653968,0.7667182906429612,0
1.0589178045337824,0.6809755194580895,0
-1.076352284813302,-0.7766515906847287,1
0.2048097687949486,0.13436535315453269,1
0.2048097687949486,0.6059505946713267,0
-1.556788054916396,-1.3554152961826125,1
-1.2364975415143333,-1.151776214618542,1
1.5393535746368763,1.527685384908697,0
-1.556788054916396,-1.5376186849504647,1
1.6461170791042306,1.3347641497427358,0
-0.16886249684079116,-0.11214511400197333,0
-0.06209899237343693,0.11292966035831477,0
0.6852455388980426,0.8631789082259417,0
1.2190630612348137,1.3347641497427358,0
-0.6492982669438851,-0.6373195875093122,1
-1.6101698071500732,-1.5054651457561377,1
1.5927353268705535,1.7313244664727672,0
-1.7169333116174272,-1.6447971489315543,1
-1.129734037046979,-1.0445977506374524,1
-0.22224424907446827,-0.004966650020883767,1
1.432590070169522,1.538403231306806,0
-1.4500245504490417,-1.1732119074147598,0
-0.27562600130814535,0.048622581969661016,0
0.9521543000664281,1.0239466041975762,0
-0.16886249684079116,0.02718688917344313,1
0.7920090433653968,0.8095896762353969,0
0.41833677772965705,0.530925669884564,1
1.325826565702168,1.7098887736765493,0
-0.008717240139759828,0.33800443471860286,1
-0.27562600130814535,-0.8195229762771645,1
1.325826565702168,1.4955318457143703,0
0.3649550254959799,0.5737970554769999,0
1.6994988313379076,1.7313244664727672,0
-0.5425347624765309,-0.680190973101748,1
1.432590070169522,1.6134281560935688,0
1.1122995567674594,1.1739964537711014,0
-0.008717240139759828,0.048622581969661016,0
1.1122995567674594,0.8417432154297239,0
-1.0229705325796248,-1.0981869826279973,1
-0.11548074460711405,-0.14429865319630017,0
0.6318637866643655,0.5737970554769999,0
1.1122995567674594,0.9810752186051401,0
-0.3290077535418225,-0.2300414243811718,1
-1.6101698071500732,-1.698386380922099,1
0.41833677772965705,0.4451828986996924,0
0.7386272911317197,0.7238469050505254,0
0.7920090433653968,0.8524610618278328,0
-1.2364975415143333,-1.1196226754242151,1
-0.9162070281122707,-1.4840294529599198,1
0.6318637866643655,0.7452825978467432,0
0.6852455388980426,0.7452825978467432,0
-1.2898792937480104,-1.2589546785996315,0
0.31157327326230283,0.2736973563299491,1
-1.2898792937480104,-1.2911082177939586,1
-1.503406302682719,-1.3661331425807213,1
-0.5425347624765309,-0.44439835234335107,1
0.31157327326230283,0.4773364378940193,0
1.6994988313379076,1.527685384908697,0
1.5393535746368763,1.6777352344822223,0
-1.6101698071500732,-1.698386380922099,1
-1.3966427982153646,-1.248236832201523,1
-1.3966427982153646,-1.5483365313485737,1
-0.5425347624765309,-0.4765518915376778,1
-0.9695887803459478,-0.9374192866563629,1
0.9521543000664281,0.6809755194580895,0
-0.8094435236449165,-0.9374192866563629,1
-0.7026800191775623,-0.8409586690733823,1
-1.503406302682719,-1.3768509889788303,1
0.8987725478327511,1.1418429145767746,0
-1.556788054916396,-1.3018260641920676,1
1.325826565702168,1.2275856857616463,0
1.325826565702168,1.313328456946518,0
1.5927353268705535,1.7313244664727672,0
-0.9162070281122707,-0.6480374339074211,1
-1.4500245504490417,-1.5483365313485737,1
0.2048097687949486,0.3701579739129297,0
0.1514280165612715,0.17723673874696852,1
-0.38238950577549957,-0.5622946627225496,1
1.4859718224031992,1.581274616899242,0
-1.1831157892806563,-1.2160832930071959,1
-1.1831157892806563,-1.3982866817750481,1
0.1514280165612715,0.4023115131072566,1
0.5251002821970112,0.6809755194580895,0
-0.7026800191775623,-1.0445977506374524,1
1.2724448134684907,1.3561998425389536,0
0.8453907955990739,0.9489216794108134,0
-0.9162070281122707,-0.7980872834809465,1
-1.2898792937480104,-1.6126436097372272,1
-0.9695887803459478,-0.8623943618696003,1
-0.38238950577549957,-0.6266017411112033,1
1.379208317935845,1.4205069209276076,0
-0.7026800191775623,-0.9267014402582542,1
-0.6492982669438851,-0.44439835234335107,1
-0.595916514710208,-0.2300414243811718,1
-0.8094435236449165,-0.7873694370828376,1
-1.4500245504490417,-1.666232841727772,1
0.41833677772965705,0.6488219802637626,0
-0.8094435236449165,-0.980290672248799,1
-0.3290077535418225,0.07005827476587895,0
-0.11548074460711405,-0.015684496418992687,1
-0.9162070281122707,-0.9588549794525808,1
-0.7026800191775623,-1.0124442114431256,1
1.5927353268705535,1.7313244664727672,0
-0.8094435236449165,-0.7873694370828376,1
-1.0229705325796248,-1.3768509889788303,1
-1.129734037046979,-1.0338799042393438,1
-0.06209899237343693,0.16651889234885955,0
-0.3290077535418225,-0.13358080679819126,1
-0.3290077535418225,-0.6480374339074211,1
-0.8628252758785936,-1.0767512898317795,1
-0.6492982669438851,-1.0231620578412346,1
1.1656813090011366,1.056100143391903,0
0.6318637866643655,0.8203075226335059,0
1.5393535746368763,1.527685384908697,0
-0.27562600130814535,-0.2943485027698256,1
-1.129734037046979,-1.0445977506374524,1
1.379208317935845,1.249021378557864,0
0.31157327326230283,0.25226166353373125,0
-0.16886249684079116,-0.3157841955660434,0
0.7920090433653968,0.7131290586524164,0
-1.3432610459816876,-1.0553155970355617,1
-0.008717240139759828,0.0379047355715521,0
-1.6101698071500732,-1.5804900705429004,1
-1.6635515593837502,-1.698386380922099,1
1.5393535746368763,1.249021378557864,0
-1.2364975415143333,-1.5054651457561377,1
-0.8094435236449165,-0.7016266658979659,1
0.7386272911317197,0.9596395258089223,0
1.1122995567674594,1.0668179897900119,0
-0.11548074460711405,0.048622581969661016,1
-0.22224424907446827,-0.16573434599251813,1
-0.9695887803459478,-1.1196226754242151,1
-0.06209899237343693,-0.32650204196415245,1
-1.3966427982153646,-1.2696725249977407,1
1.5927353268705535,1.7313244664727672,0
-0.16886249684079116,-0.44439835234335107,0
1.6994988313379076,1.5919924632973506,0
-1.129734037046979,-1.0445977506374524,1
0.31157327326230283,0.4451828986996924,1
-1.2898792937480104,-1.248236832201523,1
-0.3290077535418225,-0.5730125091206585,0
-1.129734037046979,-0.9695728258506898,1
-0.9695887803459478,-0.8195229762771645,1
0.2581915210286257,0.5952327482732178,0
-0.008717240139759828,-0.047838035613319535,0
-1.2898792937480104,-1.2375189858034137,1
0.41833677772965705,0.48805428429212827,0
-1.129734037046979,-1.0124442114431256,1
-0.595916514710208,-0.712344512296075,1
0.6852455388980426,0.6166684410694357,0
-0.595916514710208,-0.9374192866563629,1
1.379208317935845,1.527685384908697,0
-1.7169333116174272,-1.6447971489315543,1
1.5927353268705535,1.5062496921124793,0
-1.6101698071500732,-1.4090045281731571,1
0.47171852996333413,0.33800443471860286,0
0.8453907955990739,0.8738967546240506,0
0.7386272911317197,0.7024112122543074,0
1.432590070169522,0.8631789082259417,0
1.0589178045337824,0.8953324474202686,0
1.0055360523001053,0.8417432154297239,0
0.2048097687949486,0.2736973563299491,0
1.379208317935845,0.8953324474202686,0
1.1656813090011366,1.1204072217805567,0
1.4859718224031992,1.045382296993794,1
-1.503406302682719,-1.2589546785996315,1
1.5927353268705535,1.7313244664727672,0
1.5393535746368763,1.2275856857616463,0
-1.503406302682719,-1.3232617569882854,1
0.8453907955990739,0.9489216794108134,0
0.47171852996333413,0.5202078234864551,0
-0.4891530102428538,-0.422962659547133,1
0.8453907955990739,1.0132287577994672,0
1.5927353268705535,1.3347641497427358,0
0.2048097687949486,-0.19788788518684497,0
-0.7560617714112393,-0.7552158978885106,1
-0.8628252758785936,-0.6909088194998569,1
0.47171852996333413,0.552361362680782,1
-0.38238950577549957,-0.5944482019168763,1
1.7528805835715848,1.6348638488897866,0
-0.595916514710208,-0.4765518915376778,1
-0.8094435236449165,-0.8409586690733823,1
-1.6635515593837502,-1.698386380922099,1
0.8453907955990739,0.530925669884564,0
0.09804626432759439,-0.047838035613319535,0
-1.2364975415143333,-1.0445977506374524,1
0.1514280165612715,-0.015684496418992687,1
0.09804626432759439,0.4237472059034745,0
0.7386272911317197,0.7024112122543074,0
-0.9695887803459478,-0.6480374339074211,1
-0.4357712580091767,-0.712344512296075,1
0.5251002821970112,0.6916933658561984,0
0.1514280165612715,0.2844152027280581,1
-1.4500245504490417,-1.3125439105901764,1
1.432590070169522,1.549121077704915,0
-0.7560617714112393,-0.8195229762771645,1
-0.38238950577549957,-0.5515768163244406,1
-0.3290077535418225,-0.6587552803055302,1
0.1514280165612715,0.016469042775334165,0
-1.4500245504490417,-1.0767512898317795,1
-1.503406302682719,-1.3446974497845032,1
-1.556788054916396,-1.698386380922099,1
-0.22224424907446827,-0.36937342755658825,1
1.6461170791042306,1.4526604601219344,0
0.31157327326230283,0.4344650523015835,0
-0.3290077535418225,-0.4872697379357867,1
0.04466451209391728,-0.015684496418992687,1
-0.22224424907446827,-0.7016266658979659,1
-0.008717240139759828,0.1558010459507506,0
-0.7026800191775623,-0.7337802050922928,1
-1.1831157892806563,-0.6694731267036391,1
1.1656813090011366,1.0882536825862297,0
-1.2898792937480104,-0.8838300546658181,1
-1.1831157892806563,-1.2053654466090868,1
0.47171852996333413,0.49877213069023724,0
-1.503406302682719,-1.698386380922099,1
0.09804626432759439,-0.06927372840953747,0
1.6461170791042306,1.6348638488897866,0
-1.2898792937480104,-1.4947472993580289,1
-0.5425347624765309,-0.6909088194998569,1
-0.27562600130814535,-0.06927372840953747,0
-0.7026800191775623,-0.680190973101748,1
1.432590070169522,1.3669176889370627,0
0.7386272911317197,0.41302935950536557,0
-0.27562600130814535,-0.026402342817101698,1
-0.5425347624765309,-0.44439835234335107,1
1.379208317935845,1.3454819961408448,0
